original_firstorder_10Percentile_P,original_firstorder_10Percentile_A,original_firstorder_10Percentile_V,original_firstorder_90Percentile_P,original_firstorder_90Percentile_A,original_firstorder_90Percentile_V,original_firstorder_Energy_P,original_firstorder_Energy_A,original_firstorder_Energy_V,original_firstorder_Entropy_P,original_firstorder_Entropy_A,original_firstorder_Entropy_V,original_firstorder_InterquartileRange_P,original_firstorder_InterquartileRange_A,original_firstorder_InterquartileRange_V,original_firstorder_Kurtosis_P,original_firstorder_Kurtosis_A,original_firstorder_Kurtosis_V,original_firstorder_Maximum_P,original_firstorder_Maximum_A,original_firstorder_Maximum_V,original_firstorder_MeanAbsoluteDeviation_P,original_firstorder_MeanAbsoluteDeviation_A,original_firstorder_MeanAbsoluteDeviation_V,original_firstorder_Mean_P,original_firstorder_Mean_A,original_firstorder_Mean_V,original_firstorder_Median_P,original_firstorder_Median_A,original_firstorder_Median_V,original_firstorder_Minimum_P,original_firstorder_Minimum_A,original_firstorder_Minimum_V,original_firstorder_Range_P,original_firstorder_Range_A,original_firstorder_Range_V,original_firstorder_RobustMeanAbsoluteDeviation_P,original_firstorder_RobustMeanAbsoluteDeviation_A,original_firstorder_RobustMeanAbsoluteDeviation_V,original_firstorder_RootMeanSquared_P,original_firstorder_RootMeanSquared_A,original_firstorder_RootMeanSquared_V,original_firstorder_Skewness_P,original_firstorder_Skewness_A,original_firstorder_Skewness_V,original_firstorder_TotalEnergy_P,original_firstorder_TotalEnergy_A,original_firstorder_TotalEnergy_V,original_firstorder_Uniformity_P,original_firstorder_Uniformity_A,original_firstorder_Uniformity_V,original_firstorder_Variance_P,original_firstorder_Variance_A,original_firstorder_Variance_V
5.431158785,3.241013479,4.562805713,56.47725468,67.47813963,67.92540693,4688774488,5094800447,5072315865,2.75733989,3.290041782,3.285420294,23.20277086,32.11856307,31.68130061,3.106262407,3.04595054,2.819400714,93.60168806,154.3871926,138.7424318,15.56133135,19.41705654,19.11276665,25.26334667,38.77245543,38.05589266,19.3528213,41.02755827,38.10771224,-45.61493711,-45.88149475,-40.16373632,139.2166252,200.2686874,178.9061681,11.36832179,13.97857366,13.6082416,325.8369928,339.652101,338.901789,0.806833627,0.077567847,0.076638733,4688774488,5094800447,5072315865,0.196322075,0.119375043,0.118496482,373.5012047,596.7731881,572.6360302
71.80946772,80.09552635,94.33889142,129.0830026,129.296031,215.402934,4439171992,4560955155,5528711116,3.199193768,3.055709626,4.092690559,32.7277342,25.58426241,72.99449624,2.566657997,5.932500707,2.863154447,167.9471869,298.545767,347.1490979,18.35288642,15.9420399,40.00314587,101.2623894,106.8337076,145.949972,102.4917185,107.647809,133.5066699,26.80883321,30.89502171,33.80687015,141.1383537,267.6507452,313.3422277,13.88162101,11.04566373,30.4938261,401.8789092,407.3541358,448.4935255,-0.161148528,0.200553703,0.741186444,4439171992,4560955155,5528711116,0.122566593,0.143466355,0.070501348,495.1524722,423.7262861,2275.064863
104.1858108,107.0489037,143.7658647,143.0400433,146.3089334,296.3430839,1500391145,1517653422,2315694473,2.740351342,2.77042748,4.580007942,20.7222573,20.9386825,80.64795872,3.50828569,3.581915154,3.25154047,176.7137114,185.5689631,448.9203031,12.32674651,12.85421822,48.49300671,122.2077645,124.610741,221.3521651,119.7275038,122.7529156,217.8747997,62.74129624,65.17153875,82.73497702,113.9724152,120.3974244,366.1853261,8.604244229,8.958911126,33.75964857,422.5064928,424.9300495,524.8941961,0.361569663,0.376942949,0.361922555,1500391145,1517653422,2315694473,0.179397323,0.175014646,0.04895017,252.3400583,271.2655579,3705.837012
32.56291908,23.47768199,20.63550595,82.78885884,67.45202274,65.71499349,9105407017,8556781532,8461428798,3.03344302,2.986509245,3.070017978,26.90675344,22.74534867,22.53974377,4.346187722,5.955150772,6.958891733,149.1588507,228.18582,195.3185201,15.87070433,15.04443046,15.76035291,55.71771546,44.81126278,42.74382825,54.08832183,44.70667408,41.76651573,-44.56977413,-52.3401469,-52.61866129,193.7286248,280.5259669,247.9371814,11.4091082,10.12042142,9.847424981,356.3038036,345.4029151,343.4730201,-0.410721151,-0.329367763,0.681360654,9105407017,8556781532,8461428798,0.144854437,0.157725021,0.155094718,417.3073527,408.3668192,500.3837158
20.17755359,5.642795769,1.432670763,71.15313278,44.66975908,41.60472557,3889400644,3488202033,3411343840,2.932593572,2.671469856,2.650808098,28.81228389,22.7657286,21.63110643,2.605660897,3.162740987,2.672608418,108.8307348,99.9579571,83.32185941,15.91984304,12.64768803,12.35987629,42.58076396,24.5696719,20.99481652,40.12451936,23.53015395,19.97361914,-8.6347303,-22.00130324,-20.19843567,117.4654651,121.9592603,103.5202951,12.07131266,9.183333643,9.426009555,343.1264407,324.947844,321.3479933,0.501209289,0.472797484,0.358405162,3889400644,3488202033,3411343840,0.149670658,0.180604886,0.178970149,374.1745,245.6294167,226.8605374
58.77495724,57.96789778,46.47892775,131.4480678,168.5842701,181.9028672,22017119562,23735516082,23170983156,3.576203597,4.174903618,4.390235338,36.33655526,55.30818614,62.94352117,4.215850193,4.70098197,4.666199095,233.1904225,447.2524387,385.9924662,22.81507884,34.6867112,42.98760606,96.30636155,110.1456708,103.6975878,97.53394952,106.8943701,92.25603406,-76.88151574,-63.28466414,-58.42694086,310.0719382,510.5371028,444.419407,15.56287779,23.71860623,27.61531738,397.4163663,412.6338359,407.6971997,-0.41421655,0.563017032,1.088546525,22017119562,23735516082,23170983156,0.104189781,0.068050428,0.061769663,881.0359638,2047.211248,3245.26422
73.71228138,64.80423414,49.79504134,156.2632974,139.061573,142.4398098,17719297767,16489437484,15680378677,3.728735529,3.611576934,3.888487072,38.52380748,34.65342478,38.78153099,3.74157918,4.236769034,5.112417391,216.8007092,193.5169547,321.2657583,25.99129136,23.63372124,28.5767457,117.1620132,102.5778162,91.7854447,120.4911905,106.8833928,86.42204283,-0.583633045,-29.25506169,-51.46784513,217.3843422,222.7720164,372.7336034,16.85845129,15.8112652,17.79965891,418.5680478,403.7808702,393.7504768,-0.645168067,-0.822834312,0.809788261,17719297767,16489437484,15680378677,0.094480538,0.100839912,0.088493171,1175.065411,970.093066,1543.603288
122.4624245,122.6474,97.10683888,169.0538567,173.7386338,212.5108659,22996818500,23205514764,22959241878,2.960575713,3.090795053,4.098287492,23.29571613,25.54561691,55.71228891,4.208043665,4.657038214,5.147993511,241.2705767,268.954115,477.1442383,14.83068255,15.99317271,36.49993147,146.8339261,148.7706497,144.3360228,148.0877122,150.5153457,130.9321571,52.57527609,46.01054928,37.41510076,188.6953006,222.9435658,439.7291375,9.909181903,10.56715632,24.21543141,447.260455,449.2853171,446.8948955,-0.605032225,-0.12248694,1.272251384,22996818500,23205514764,22959241878,0.161634982,0.15167302,0.07582244,381.3570817,462.2000593,2280.546499
62.85920551,59.79924315,58.16938891,135.8345028,133.226971,114.9948192,8395886568,8303779221,7778823608,3.47314103,3.449603498,3.328213154,35.22945385,32.91587798,27.36039238,3.808248805,3.861207492,5.092618576,183.6459044,176.2708114,201.2852875,22.53493066,22.04158873,18.89904838,102.9689745,100.7771793,88.0691144,108.1542176,105.3750742,89.73907243,-22.69803955,-28.82042834,-32.33037049,206.343944,205.0912397,233.615658,14.87122818,14.65634843,12.35023298,404.044539,401.8221351,388.9134133,-0.905215095,-0.932446763,-0.409160928,8395886568,8303779221,7778823608,0.108293025,0.111565681,0.127469689,867.9950953,838.6807684,656.0055002
31.82124545,18.76464956,16.64012898,88.86461722,96.72347844,98.32011903,13278376148,13031751599,12891040953,3.153364464,3.56260354,3.603234608,32.59621244,40.03291213,38.79799527,3.417349745,5.531433018,6.632212903,156.7733931,292.6740483,316.8140924,18.29780376,24.93509185,26.23241139,57.39955958,53.27882083,51.07747677,53.55205374,46.15558944,43.18612575,-0.774966995,-21.26826257,-28.28386555,157.5483601,313.9423109,345.097958,13.25416355,16.9957404,16.96586935,358.130636,354.7891966,352.8685757,0.751577531,1.292388847,1.574075088,13278376148,13031751599,12891040953,0.132916692,0.104017173,0.104557309,523.1072587,1069.448792,1260.837012
83.64328857,80.62614339,82.98366386,151.2470605,152.0190228,214.717799,8287700739,8335598270,9865654833,3.40086976,3.475175158,4.367708697,38.21082763,39.98001249,67.02263018,2.786505543,3.521844152,3.07934324,230.6080102,366.1976612,378.8076867,21.63347249,22.82938107,40.12220604,114.2759985,115.376685,150.064823,110.0969385,114.8947255,150.006294,36.61457764,32.07898536,20.58328404,193.9934326,334.1186758,358.2244027,16.22218122,17.22396487,28.21645025,415.1136992,416.3115149,452.9111306,0.422799985,0.443971864,0.218096747,8287700739,8335598270,9865654833,0.108304237,0.102044008,0.056562483,694.7803393,777.4870482,2570.147311
115.4204096,120.6882994,122.0087484,159.9012768,160.62291,166.2478265,11291406563,11456562051,11540564812,2.814268529,2.720046909,2.884601505,22.24043361,19.96730528,22.11953905,3.403349257,3.714375624,4.428151022,201.9109847,198.0616074,250.3020749,13.85543287,12.5293856,13.83705047,138.607669,141.8700629,143.3984306,140.1320025,140.6556047,141.9163336,36.34331232,43.31499147,68.92185467,165.5676724,154.7466159,181.3802202,10.04556969,9.00348552,9.408034288,438.9565249,442.1551036,443.7731463,-0.301631069,-0.319538314,0.621282535,11291406563,11456562051,11540564812,0.166952107,0.179254736,0.16759376,306.1434047,251.98313,332.4371365
47.50598853,54.13993102,40.78917916,117.6111471,133.5725484,110.1846673,8477411952,9090117494,8248509630,3.575034254,3.693225088,3.493014114,33.84386965,40.85106037,36.73878785,3.826923221,3.77371958,3.281594562,190.1337249,249.3172194,232.6472935,22.21216957,24.61668844,21.750131,79.92060588,93.27637645,74.86805542,78.93243892,92.72148803,73.44587948,-56.44303969,-52.52672662,-55.139878,246.5767646,301.8439461,287.7871715,14.45856922,16.84533752,15.4200099,381.0491539,394.5791256,375.8695124,0.232452344,0.175509505,0.109606775,8477411952,9090117494,8248509630,0.103803308,0.095687351,0.105060971,858.7909205,1026.378108,751.8314098
105.6470239,130.7730617,99.02390643,220.7094881,203.4878087,163.3138657,821640017.5,804649481.8,689243870.5,4.106597882,3.521793389,3.311888047,69.03747852,37.70394289,34.44104959,2.866768565,2.720304901,2.691615145,281.1172818,243.8848904,195.4588453,38.04058326,22.99056653,20.21265927,172.5276731,168.9971609,134.1364541,183.3141872,171.1701433,138.057096,22.22673732,84.98970245,59.99071689,258.8905445,158.8951879,135.4681284,28.3771588,16.78230904,14.69601212,474.7795727,469.8449915,434.8482133,-0.638615339,-0.195235498,-0.341675819,821640017.5,804649481.8,689243870.5,0.070485717,0.100343556,0.120597922,2133.240846,795.9791106,618.5077977
50.01165348,51.04880926,38.36633734,146.846382,144.5424654,178.3716263,19948590969,19888814726,20968139977,3.859057777,3.805911605,4.422313898,45.99649607,46.74682807,64.92998908,3.052458835,3.000287502,4.74185118,221.8932967,277.4018715,498.9634474,28.46848292,28.13442986,41.60488233,101.4103462,100.8741016,109.5930279,105.6916224,105.1767154,105.3253886,-66.1900208,-62.12772186,-38.7380247,288.0833175,339.5295934,537.7014721,20.13818975,19.99742694,28.02941061,403.0317377,402.4274395,413.2026403,-0.247385769,-0.271996725,0.684333118,19948590969,19888814726,20968139977,0.082283462,0.086715972,0.056533837,1304.315552,1247.79867,2969.973431
74.83610456,64.57681045,56.93617884,176.2617611,192.2619908,161.3695235,19409782751,19877001161,17783621679,4.231837939,4.455238675,4.199732422,43.46813852,51.93973437,45.0496781,10.27153498,7.244173502,6.526146652,545.7409385,629.4214217,497.1943966,36.93602962,42.06189007,34.64569778,129.5971696,134.3313444,111.9474695,127.9638294,133.8297896,112.2244201,-70.05769051,-69.60083666,-70.02200489,615.798629,699.0222583,567.2164015,19.21401077,23.07698259,19.32823894,433.691599,438.8803169,415.1268057,1.302148956,0.64432405,0.271303438,19409782751,19877001161,17783621679,0.077869981,0.06514023,0.076263398,3534.674929,3972.215852,2629.547233
0.098168806,-4.092418808,10.28694842,167.787956,156.8692056,138.8596033,10938582114,10806782978,10211471756,4.39389924,4.263230664,4.125421129,56.84399565,55.41301824,47.89961652,3.339644847,3.546737324,3.620701013,264.4227486,238.6693754,217.0116092,43.13053382,40.98417254,35.25142813,95.99213741,94.01059324,83.87671659,96.73296141,98.81747221,85.91792188,-68.11462598,-67.42158251,-60.30196013,332.5373746,306.0909579,277.3135693,26.42241121,25.34228088,21.58665043,400.4017921,397.9822582,386.8652019,-0.389169938,-0.729117703,-0.524470419,10938582114,10806782978,10211471756,0.064303823,0.06731785,0.074236924,3511.822243,3145.530292,2303.350919
-37.82161697,-39.63294573,-33.20794339,156.1423391,139.451491,101.0096279,6644800966,6430328912,5797057342,4.805038786,4.541686236,4.210758967,113.1456411,119.3896245,75.49738385,2.22055564,2.099326147,3.363639545,289.492559,374.7192803,338.6865771,62.35648851,62.33199379,42.91417493,67.51362034,61.92260988,46.13730359,71.28310835,83.26813827,59.06663687,-86.31260599,-81.77046024,-69.55853562,375.805165,456.4897406,408.2451127,48.899895,51.63124985,32.37445907,374.8172759,368.7187352,350.0921797,0.00879096,-0.177165599,-0.014073163,6644800966,6430328912,5797057342,0.040135377,0.052295357,0.066474561,5421.729185,4965.530138,2753.50134
22.71428317,18.28280228,2.86450149,111.4318718,110.4443808,110.9967457,18837978652,18438208787,17758812472,3.58191683,3.62409631,3.88556317,50.04581925,53.58231311,68.98091442,3.027952174,2.770897365,15.00091672,231.9968,241.1852248,664.7084101,28.52995616,30.26892706,37.57641417,60.21324502,56.18991636,48.15813491,52.28681272,46.1456051,34.55843514,-9.133056352,-16.0098781,-45.60857351,241.1298564,257.1951029,710.3169836,21.83539103,23.4709864,28.59577423,361.8553909,357.9952473,351.3377838,0.83309655,0.776448533,1.972927818,18837978652,18438208787,17758812472,0.102017878,0.101285255,0.085984436,1185.742027,1289.340604,2224.151427
67.74583772,70.29315497,83.48404182,137.1223931,141.6709521,249.0942962,26064145948,26447360340,33047318451,3.464862415,3.53580257,4.63222572,35.9730287,35.68889857,80.68191881,3.538373571,4.003851834,4.398465825,293.8620181,383.845621,559.0827211,21.32220686,22.17216229,53.47360627,102.4335219,105.301167,148.9093565,103.7188664,105.9820535,130.1946264,-32.46474222,-29.12591961,-39.66204479,326.3267603,412.9715406,598.7447659,15.09686407,15.36055894,35.24846864,403.3578315,406.3122446,454.1892562,-0.220271931,-0.119263352,1.07768524,26064145948,26447360340,33047318451,0.109258749,0.104849773,0.053755292,744.8006669,820.6040858,4768.270127
96.04826905,103.7580802,77.21325921,184.9566336,181.6227913,172.9069397,12264932938,12361943878,11065791731,3.786068053,3.596410904,3.970387786,40.84978914,40.11212391,42.10521942,13.03240985,16.1110979,8.976160964,245.029853,240.6112088,377.691416,30.33063829,28.0000782,32.019035,142.3065465,144.3396307,119.6045289,151.3156308,153.3083509,119.3184786,-88.97724645,-87.36439257,-87.37987124,334.0070994,327.9756014,465.0712872,17.89489119,16.79943444,18.45717505,444.7139097,446.4692043,422.4150378,-2.507387226,-2.9557781,-0.797029591,12264932938,12361943878,11065791731,0.088681662,0.100366127,0.08303718,2135.380364,1897.042927,2366.503501
83.45834202,86.95872558,74.23613382,164.3548163,164.0027635,157.9142438,26505466262,26581322354,25532853485,3.678575322,3.592723587,3.787531392,44.94248571,37.42138986,35.02804603,6.786805027,7.870668115,6.8999186,229.5214206,247.6505761,342.7844867,25.76726381,23.78370205,26.05003144,126.051743,126.7939774,117.7497297,130.647952,128.7826319,115.1021875,-94.06447653,-93.54444902,-93.12008608,323.5858971,341.1950252,435.9045728,18.43872796,16.28894026,15.62000725,427.3258883,427.9369342,419.4122939,-0.836096483,-0.970129299,0.374834808,26505466262,26581322354,25532853485,0.092371933,0.098289656,0.095476393,1087.327127,976.9204728,1391.835649
72.12810221,65.8284476,59.81490434,141.927511,140.7890066,140.2098831,26401246034,25869555438,25480918919,3.433255714,3.557923803,3.687967899,32.84678063,40.222739,42.024648,3.576600652,4.673234743,11.55523748,219.938615,451.6010807,443.5182122,21.64732527,23.86860023,26.6464756,103.6255546,99.35683182,95.73186845,98.81611147,95.08134869,89.04944208,-3.830077986,5.494339106,-0.481329746,223.768693,446.1067416,443.9995419,14.75344886,16.82094417,17.50348635,404.5863104,400.4916396,397.4719767,0.743603471,0.806360662,2.057691705,26401246034,25869555438,25480918919,0.113571475,0.100025291,0.097397864,776.4942153,907.6742652,1380.260561
73.94163387,69.59253287,62.0912137,162.789301,148.3517307,137.5937058,14916055494,14612182928,13832168059,3.833678044,3.765511164,3.659217523,43.07765679,40.5047303,41.1831775,3.934865453,16.36516144,9.022747294,440.1017166,755.9226852,608.9122928,27.1689534,25.66027826,24.20615975,116.1050632,111.7931088,100.8736427,117.0192907,112.347526,100.9864369,-66.06075071,-54.17192082,-54.5944559,506.1624673,810.094606,663.5067487,18.71705119,16.98680434,16.70966558,417.58502,413.3095743,402.1268242,-8.87E-04,1.081188631,0.351493232,14916055494,14612182928,13832168059,0.085098624,0.092452092,0.096072804,1233.825266,1251.23975,1006.30535
69.97465553,73.6859315,60.20710257,141.2584729,146.0879307,202.7982469,6914173681,6989791681,7709678997,3.541726581,3.539456565,4.447762139,36.87094003,34.95268925,72.32884134,3.412522376,3.618379939,5.6815908,205.1681023,245.9527571,518.9786105,22.02615283,22.15320698,45.72028213,104.4515836,106.6424995,123.8812061,101.9294702,103.6453794,111.8705607,-25.88978854,-16.19241229,-53.45250525,231.0578908,262.1451694,572.4311158,15.24552343,15.23289851,30.98737509,405.4435029,407.6545738,428.132652,0.158774033,0.307203792,1.291527695,6914173681,6989791681,7709678997,0.102969449,0.105395732,0.056934523,803.3505831,824.1291227,3622.290828
83.79207996,85.46633924,66.62418366,161.7069068,159.2914155,185.8571359,15564769598,15679487397,15686521863,3.496138387,3.500871129,4.074789333,34.62881195,34.07311213,47.69318091,3.185571365,3.130971644,5.421131816,213.6501248,264.3501779,429.0923586,22.82508396,22.1603411,35.48317291,117.0521708,118.6681537,116.9285244,112.6494233,116.7000254,107.1633874,0.105784421,-8.234719122,-0.146269608,213.5443403,272.5848971,429.2386282,15.58050494,15.35880813,21.96979088,418.0798757,419.6177448,419.7118631,0.594044856,0.40289249,1.384156423,15564769598,15679487397,15686521863,0.108739941,0.1058178,0.076788355,858.2692887,796.028796,2328.653549
-0.621811734,-6.426680115,-16.40751889,165.2389414,132.863588,99.25233841,16497731011,15906064303,14041124109,4.487127995,4.458976378,4.174237505,100.1423415,89.14577162,74.83873119,2.29866435,4.169164291,3.083437777,252.8634902,436.5163726,251.1976411,54.52275101,47.17704187,39.73080683,64.33628946,58.67225704,38.00111723,43.19046267,52.07523251,31.21712823,-94.50525689,-87.21503564,-82.17488873,347.3687471,523.7314083,333.3725299,41.53801355,35.72199401,30.52662118,369.982128,363.2871225,341.3261607,0.556153023,0.690976563,0.517934064,16497731011,15906064303,14041124109,0.053997276,0.053460318,0.065032948,4145.843196,3331.745428,2258.792757
14.38875341,33.1080905,22.74971468,68.52318988,103.949136,94.19492491,9494855757,11134302421,10413919035,3.074090838,3.603817442,3.556638034,24.44781002,33.05915458,33.3410981,3.246163367,40.31906121,19.27605644,105.1949049,637.6183456,459.3593327,16.04647661,25.89751036,24.83966556,40.44293611,66.71154418,55.20584678,40.58283557,58.2960178,48.1524561,-53.71586021,-40.88144594,-50.28316688,158.9107651,678.4997916,509.6424996,11.14852645,14.30865641,14.50337023,341.067682,369.3413144,357.1934466,-0.115229893,4.545784692,2.869886215,9494855757,11134302421,10413919035,0.143544757,0.112492847,0.11429332,425.7709636,1935.649928,1415.964719
72.00921475,62.59825351,51.25252313,124.7314459,123.932822,148.5867067,10465203259,10287231326,10292036605,3.084276516,3.324946455,3.807221346,28.75758061,32.85780455,41.71465011,2.926851607,4.177396845,6.154628256,177.453677,240.0303981,315.4453071,16.49519602,19.65240836,30.42827541,96.3524633,92.70265864,91.29876424,95.97386525,91.07501745,81.04870178,26.47637879,14.40680684,7.551461115,150.9772982,225.6235912,307.893846,11.95584876,13.96220587,18.01592659,396.8857982,393.4965942,393.5884867,0.280853955,0.596697773,1.644938467,10465203259,10287231326,10292036605,0.135021303,0.118765267,0.093563802,423.0616113,624.1915193,1797.173984
24.43494138,23.62998319,46.09680737,276.7109804,267.4507027,239.6189658,5788419010,5915107819,5432898311,5.179661927,5.18458546,4.974102201,115.9106125,117.8010218,91.7989726,2.710946793,3.158161659,3.781269434,406.2581356,552.3648018,452.9895508,71.72468731,72.78726988,61.2906779,155.1323896,159.7644018,142.4520572,153.9820966,166.0870328,135.4147267,-81.24826417,-74.99412806,-58.10743179,487.5063998,627.3589299,511.0969826,49.93787499,49.84046512,40.05461717,464.1455905,469.1973828,449.6659849,-0.061658194,-0.058222088,0.465636008,5788419010,5915107819,5432898311,0.032558335,0.033477784,0.039542754,8285.637122,8762.878873,6435.67503
45.18693041,36.87571041,32.10949778,141.5543355,132.7922022,120.5022482,23976806149,23127321587,21749041134,3.872377331,3.888870553,3.730424111,46.80702534,45.29389892,36.26369249,3.316370285,3.535898063,3.864582124,243.4284495,319.2964919,263.2905374,29.69367752,29.57829008,25.44689814,100.8218202,93.57818234,81.9292597,108.5140823,100.8200383,86.50503651,-59.440538,-61.70512842,-58.54973343,302.8689875,381.0016203,321.8402708,20.13182658,20.05538954,16.15891936,402.6296062,395.4328182,383.4688558,-0.289180224,-0.252287775,-0.37757287,23976806149,23127321587,21749041134,0.087237989,0.085669252,0.097414302,1452.468214,1463.328104,1178.403944
43.24639404,39.47106511,24.9332501,138.4828165,144.6669644,110.9425254,8770561821,8832684184,7785738066,3.819947383,3.980149333,3.729441774,55.74814973,66.55250771,54.22323876,2.458791241,4.343564764,3.301086409,224.4278807,528.954025,301.6587444,30.17495181,34.59912133,28.3367986,88.99458765,89.82211654,66.50009858,85.05750634,86.70187703,62.32858717,-40.37583056,-52.84370365,-42.37835663,264.8037112,581.7977287,344.0371011,23.46729618,26.73855467,21.7400795,390.661547,392.0426441,368.0754509,0.360184156,0.633662726,0.4958642,8770561821,8832684184,7785738066,0.078819418,0.070534952,0.085164119,1299.655073,1736.15227,1157.215323
82.3103708,89.15787896,94.0633338,154.6987788,159.8894141,233.8392372,11282948771,11623812064,13448832100,3.598014688,3.572293304,4.509777439,33.41003447,31.12187548,84.78210533,7.60881224,7.83574423,3.694662224,371.8640028,380.5718039,485.8941449,24.38912066,24.32070544,47.61187462,119.987767,126.3127973,156.3951086,126.8570834,131.5968001,151.3485401,-73.60312338,-69.28075984,-59.46101909,445.4671262,449.8525637,545.355164,13.95663031,13.49948035,34.62126058,421.5194378,427.8392142,460.2020872,-1.575612848,-1.654703139,0.41614571,11282948771,11623812064,13448832100,0.114211624,0.116338474,0.054098704,1288.911997,1303.79211,3489.465921
59.9945878,60.45899673,37.6284762,143.6057314,148.1522016,182.0585671,21349881692,21636100501,23363898416,3.668307675,3.671967497,4.420211797,49.013429,52.6159229,66.29577943,2.485448273,2.489902071,5.224211032,198.3854462,238.7685132,499.3312258,27.26306927,27.83047594,43.00467682,97.56397422,100.187473,113.3065506,94.59230239,95.53627866,111.0273749,-35.14912732,-44.77284908,-23.93189042,233.5345735,283.5413623,523.2631162,20.7850536,21.79916491,28.95832038,398.8950965,401.56001,417.2858094,0.356854576,0.328448511,0.879059854,21349881692,21636100501,23363898416,0.087903912,0.089653703,0.057218288,1060.184392,1100.428013,3305.141961
75.40565495,71.56476914,36.55189665,136.1891529,131.5191387,148.6364272,24588264418,24266443101,22644412647,3.304278739,3.275137884,3.924977278,31.5173693,31.08745088,38.47677913,3.637876693,3.738473892,10.29452227,217.2338168,211.4582981,474.8525981,19.05877988,18.88325455,38.3398839,103.6960643,101.0415764,83.41716283,102.4205429,98.21115561,66.66415858,28.12960101,22.71306062,-0.25197904,189.1042158,188.7452375,475.1045771,13.43628265,13.19259545,18.12799364,404.4252101,401.7698511,388.1099818,0.566207739,0.640421323,2.548362691,24588264418,24266443101,22644412647,0.119986281,0.124281186,0.092994486,589.2382347,584.6672377,3620.637251
64.034742,63.25610702,44.55790603,117.7454394,119.685934,163.0871301,13698501908,13789325746,14299150153,3.116834902,3.217501231,4.213213522,25.86070616,31.13369764,65.10760198,3.857243192,3.523162211,5.150258456,195.3275579,205.3036025,490.2945657,16.62115062,18.05638061,38.7240636,92.67602266,93.89405843,98.78758901,93.87401834,96.33566076,89.63239971,-39.40808266,-41.82012251,-10.53314179,234.7356406,247.123725,500.8277075,11.4047126,12.37936352,27.37171072,393.2721704,394.5737535,401.8017195,-0.373833968,-0.343776272,1.055751732,13698501908,13789325746,14299150153,0.141021619,0.133095442,0.064601502,468.5411994,535.9176739,2413.080652
89.71802632,98.25569223,87.44871119,182.4375972,172.6875496,151.9733446,15564156786,15576457200,14438322417,3.76808945,3.537561767,3.376747713,59.819078,42.94145619,33.55280935,2.495347363,3.419291004,4.772090954,209.3561823,264.2959895,281.0226113,30.78420155,24.85477609,21.32179799,139.2862723,139.9032994,123.6386962,143.5551965,146.9226759,128.7444765,11.95322492,-7.666566387,-46.76252623,197.4029574,271.9625559,327.7851375,24.03777058,18.28822677,14.68957955,440.785769,440.959912,424.5444169,-0.473764921,-0.715113181,-0.642783173,15564156786,15576457200,14438322417,0.082950326,0.102380282,0.12420677,1319.665139,930.7311095,768.2170199
61.12555253,63.80515389,50.01444073,130.9694001,131.8314421,144.1817079,30437707673,30616957080,29911160232,3.434589843,3.437871976,3.920147571,33.71771954,31.58363383,46.08185417,3.315634868,3.540091993,5.471299878,215.263699,204.716751,360.5660666,21.21231416,21.25088545,31.16158108,94.32349559,95.47343078,89.60587103,90.02645499,90.52976713,80.06782388,-105.0546366,-103.8310564,-102.2560339,320.3183356,308.5478074,462.8221006,14.74797601,14.51139369,20.0953436,395.2495357,396.4116508,391.8158742,0.510260413,0.613053031,1.283603513,30437707673,30616957080,29911160232,0.112018011,0.112229965,0.085863231,731.1762778,742.9624713,1726.94454
86.4345179,86.09638754,77.57650333,185.8696137,179.9476415,171.7180207,33297390648,32677996595,30877561943,3.947678129,3.889285816,3.838228621,50.77536805,45.88283528,47.0707587,4.578187265,4.769011977,4.098351239,340.3113582,328.0240645,354.7709713,31.09953486,29.59092485,29.65076478,133.6257806,129.7023188,117.7441488,128.7473246,123.6368891,108.9570091,-25.69441989,-20.26836698,-33.99862841,366.0057781,348.2924315,388.7695997,20.75375557,19.3645933,20.33544395,435.5848105,431.5144445,419.4586232,1.026491502,1.095037125,0.955254695,33297390648,32677996595,30877561943,0.079282153,0.082915074,0.086323152,1702.809556,1560.632981,1435.362739
18.87843383,21.55476254,18.0071616,101.5136881,103.0252282,95.8519107,9638309787,9707260342,9360671120,3.651087068,3.636530186,3.566193752,47.57787368,46.90723782,44.48271377,3.399920292,3.394290509,3.663985298,186.653041,204.2461098,220.4035092,27.31365577,27.12352906,25.72325298,56.75827987,58.06773879,51.70106903,48.92761721,51.18038643,44.69678986,-33.70763708,-40.16528722,-26.47555216,220.3606781,244.4113971,246.8790614,20.13024113,19.80204956,18.59111363,358.3407187,359.6201837,353.1418708,0.822115452,0.866215488,0.901538825,9638309787,9707260342,9360671120,0.094258588,0.095703744,0.101760047,1131.600448,1114.17099,1015.538967
47.2317613,40.80420053,30.90880109,125.5185052,118.6255475,119.6129339,11178543775,10898464733,10548474882,3.552599107,3.556763838,3.879953924,40.26175403,41.07237755,45.25721062,2.639490278,2.589711909,3.447555553,174.7273157,168.3447413,244.5228352,23.29081551,23.49840776,28.17828106,87.40020736,82.47959525,75.64787521,87.49351533,84.03828216,74.35572329,0.259714931,-8.914993341,-36.07187064,174.4676008,177.2597347,280.5947059,16.95442098,17.1287213,19.22359318,388.4746185,383.5771204,377.3678256,-0.162225814,-0.219146693,0.225903473,11178543775,10898464733,10548474882,0.097846168,0.096870156,0.081304109,833.6085266,840.7665169,1295.149648
